order_item_id,order_id,product_id,quantity,unit_price
36441,12082,21,3,1659
36442,12083,247,3,41085
36443,12083,476,2,68470
36444,12083,397,3,34651
36445,12083,321,4,49246
36446,12084,215,2,32404
36447,12084,3,2,77316
36448,12084,1,3,67011
36449,12085,296,2,29921
36450,12086,303,3,50957
36451,12086,388,3,23475
36452,12086,433,2,70681
36453,12087,461,3,77262
36454,12087,259,2,65205
36455,12087,66,3,58973
36456,12087,340,3,31805
36457,12087,479,4,35918
36458,12088,200,3,63871
36459,12089,251,3,33199
36460,12089,321,3,23390
36461,12089,490,1,54488
36462,12090,276,1,20100
36463,12091,347,3,63758
36464,12091,199,4,21828
36465,12092,52,1,68911
36466,12092,276,4,65593
36467,12093,6,3,76969
36468,12093,108,3,3557
36469,12093,83,1,28496
36470,12093,92,2,23662
36471,12093,439,1,1521
36472,12094,118,4,51296
36473,12095,143,2,44387
36474,12095,224,3,73660
36475,12095,156,3,40356
36476,12095,185,4,62973
36477,12095,39,4,981
36478,12096,156,1,23383
36479,12096,232,4,14489
36480,12096,416,2,45630
36481,12097,394,3,58932
36482,12097,120,2,51962
36483,12097,316,3,47010
36484,12097,16,2,53600
36485,12098,156,3,16704
36486,12098,23,4,66396
36487,12098,448,1,33024
36488,12099,465,1,23889
36489,12099,433,2,72514
36490,12100,356,3,3418
36491,12100,314,3,44526
36492,12101,381,3,77240
36493,12101,479,3,79128
36494,12101,481,1,50148
36495,12102,74,3,40590
36496,12103,123,3,13668
36497,12104,203,4,54311
36498,12104,349,1,31699
36499,12104,235,3,53585
36500,12105,451,4,31709
36501,12105,493,3,15015
36502,12105,60,1,34997
36503,12106,439,1,18639
36504,12106,145,1,14485
36505,12106,198,1,16720
36506,12106,184,2,54101
36507,12107,73,1,76556
36508,12107,316,3,38142
36509,12108,155,3,1432
36510,12108,275,1,25511
36511,12109,361,2,33745
36512,12109,402,3,78179
36513,12109,292,2,21119
36514,12110,173,3,30307
36515,12110,259,2,67291
36516,12110,132,2,48511
36517,12110,56,4,28572
36518,12110,109,1,6618
36519,12111,18,3,59779
36520,12112,129,4,59947
36521,12112,486,3,56902
36522,12112,316,3,75071
36523,12112,356,4,69941
36524,12113,335,2,79635
36525,12114,100,4,21498
36526,12114,499,3,8146
36527,12114,64,3,18649
36528,12115,322,4,24056
36529,12115,459,4,58917
36530,12115,285,1,23688
36531,12115,362,1,18735
36532,12116,272,1,47427
36533,12116,488,1,11198
36534,12116,161,1,9852
36535,12117,194,1,27841
36536,12117,96,1,40717
36537,12117,216,1,48854
36538,12117,48,3,38463
36539,12118,272,2,76996
36540,12118,239,4,77324
36541,12118,464,3,72180
36542,12119,447,2,44327
36543,12119,332,3,74630
36544,12119,269,4,21081
36545,12119,499,1,58170
36546,12120,209,4,51082
36547,12120,207,4,24087
36548,12120,383,4,61494
36549,12120,364,4,16249
36550,12120,349,3,49326
36551,12121,234,1,51792
36552,12121,3,2,27841
36553,12122,8,4,15218
36554,12122,32,1,23975
36555,12122,449,3,4562
36556,12122,341,3,71442
36557,12122,283,4,69870
36558,12123,364,4,65185
36559,12123,306,3,30633
36560,12123,204,1,42172
36561,12124,6,3,45031
36562,12124,99,2,14465
36563,12124,208,2,4134
36564,12124,380,2,10274
36565,12125,204,2,26097
36566,12125,31,1,45907
36567,12125,213,2,5595
36568,12125,316,1,77376
36569,12126,81,4,21087
36570,12126,321,1,41427
36571,12126,166,3,24477
36572,12126,9,1,43501
36573,12127,120,3,24149
36574,12127,497,1,46935
36575,12128,129,3,23177
36576,12128,174,3,46313
36577,12128,282,1,41564
36578,12128,406,1,48536
36579,12128,419,2,36685
36580,12129,315,1,13174
36581,12129,18,1,53604
36582,12129,170,2,15129
36583,12129,176,1,64975
36584,12129,480,1,62209
36585,12130,202,1,73514
36586,12131,447,1,19694
36587,12131,69,1,46030
36588,12132,160,1,78345
36589,12132,142,3,72961
36590,12132,171,4,60514
36591,12132,188,2,46965
36592,12132,411,3,6898
36593,12133,258,2,26562
36594,12134,461,2,51743
36595,12135,140,3,1010
36596,12135,246,1,58163
36597,12136,124,3,2195
36598,12136,233,4,27351
36599,12136,184,4,2549
36600,12136,109,4,73977
36601,12137,255,4,48101
36602,12137,390,4,58879
36603,12137,244,4,22869
36604,12137,424,1,17662
36605,12138,454,4,64425
36606,12138,231,2,49844
36607,12138,241,2,18630
36608,12138,384,2,39686
36609,12139,101,3,73676
36610,12139,100,2,7916
36611,12139,130,2,33108
36612,12139,101,3,6504
36613,12140,155,3,45447
36614,12140,217,3,56933
36615,12140,76,2,49967
36616,12140,439,1,40611
36617,12140,254,1,66785
36618,12141,107,2,69284
36619,12141,230,1,60196
36620,12141,270,1,42175
36621,12141,146,3,69932
36622,12142,119,3,64235
36623,12142,230,4,48389
36624,12142,282,1,63285
36625,12142,429,2,39510
36626,12143,498,2,21409
36627,12144,20,1,34971
36628,12144,476,3,13465
36629,12144,437,3,52657
36630,12144,133,1,75001
36631,12145,113,3,24618
36632,12145,53,3,56054
36633,12145,173,1,37640
36634,12145,474,2,30264
36635,12145,36,2,49407
36636,12146,283,2,69890
36637,12146,429,3,21731
36638,12146,188,4,12709
36639,12146,458,3,61129
36640,12147,209,2,74967
36641,12147,500,3,8689
36642,12147,379,1,77265
36643,12147,406,2,68717
36644,12148,105,1,59580
36645,12148,441,4,10485
36646,12149,14,3,65176
36647,12149,81,4,16996
36648,12149,439,3,31989
36649,12149,408,1,62340
36650,12149,344,3,14935
36651,12150,177,3,69414
36652,12150,375,4,3541
36653,12150,92,3,26687
36654,12151,417,2,33378
36655,12152,420,3,59118
36656,12152,315,1,1037
36657,12153,381,3,9304
36658,12154,158,3,23519
36659,12154,289,3,42017
36660,12154,321,1,26237
36661,12155,233,1,55476
36662,12155,322,2,73501
36663,12155,287,2,46287
36664,12155,262,4,58607
36665,12155,101,1,10622
36666,12156,494,3,17236
36667,12156,455,2,5705
36668,12156,182,1,79087
36669,12156,286,4,74845
36670,12156,225,1,26983
36671,12157,293,4,5025
36672,12158,172,3,48302
36673,12158,314,4,24478
36674,12158,392,2,72694
36675,12158,338,2,60834
36676,12159,209,4,78025
36677,12159,88,4,56227
36678,12160,297,1,31126
36679,12160,283,1,42579
36680,12160,355,2,49628
36681,12160,285,4,31155
36682,12161,353,1,77429
36683,12161,326,3,25135
36684,12161,192,4,34405
36685,12162,263,4,22396
36686,12162,166,3,12932
36687,12162,264,2,7758
36688,12163,298,4,47481
36689,12163,147,2,59681
36690,12164,167,3,59500
36691,12164,108,3,47128
36692,12164,264,1,2482
36693,12164,95,2,49238
36694,12165,269,4,13095
36695,12165,310,2,46167
36696,12165,278,3,53699
36697,12165,393,3,38181
36698,12165,374,2,14411
36699,12166,240,2,5516
36700,12166,310,3,67270
36701,12167,150,1,13445
36702,12167,31,1,73399
36703,12167,215,4,7416
36704,12167,457,3,17466
36705,12168,165,3,5931
36706,12168,374,3,4186
36707,12168,333,1,17074
36708,12168,177,3,36223
36709,12169,468,4,71322
36710,12169,253,2,39095
36711,12169,218,2,43073
36712,12169,386,2,44320
36713,12169,336,3,12908
36714,12170,52,3,71004
36715,12170,256,4,58163
36716,12170,407,4,18769
36717,12170,353,4,3684
36718,12171,365,3,46559
36719,12171,405,3,56858
36720,12171,105,2,54409
36721,12171,218,3,13736
36722,12172,329,1,7333
36723,12173,91,4,63925
36724,12173,156,4,49839
36725,12173,363,3,62095
36726,12173,176,2,75785
36727,12174,252,4,17430
36728,12174,297,4,60041
36729,12175,352,3,34821
36730,12175,6,2,46827
36731,12175,133,4,78841
36732,12175,432,4,7034
36733,12176,286,3,76096
36734,12177,500,3,42525
36735,12177,387,4,18458
36736,12177,443,3,6936
36737,12177,469,4,22984
36738,12178,418,3,29085
36739,12179,471,1,34916
36740,12179,258,2,44640
36741,12179,31,2,55373
36742,12180,295,3,57384
36743,12180,156,2,30649
36744,12180,198,4,2633
36745,12180,284,3,23237
36746,12181,331,3,54057
36747,12182,131,3,58779
36748,12182,50,2,74102
36749,12182,138,4,73180
36750,12183,254,1,76534
36751,12183,102,4,25885
36752,12184,150,4,35673
36753,12184,36,4,68389
36754,12184,282,2,68822
36755,12185,238,3,53064
36756,12185,415,2,34348
36757,12185,464,3,32903
36758,12186,373,1,38842
36759,12186,488,4,49705
36760,12186,353,2,2058
36761,12187,454,4,18380
36762,12187,7,4,75084
36763,12187,355,3,51429
36764,12188,132,1,33524
36765,12188,218,3,904
36766,12188,166,1,24974
36767,12188,358,1,13049
36768,12188,10,4,79317
36769,12189,379,3,42737
36770,12189,390,3,20992
36771,12190,280,3,51130
36772,12190,272,1,49162
36773,12191,113,3,11870
36774,12191,379,3,25746
36775,12191,369,2,27122
36776,12192,262,2,34248
36777,12193,263,4,60634
36778,12194,296,1,48408
36779,12194,127,3,42515
36780,12194,497,3,22088
36781,12195,239,3,7737
36782,12195,345,3,40159
36783,12195,443,2,50311
36784,12196,129,2,54642
36785,12196,318,3,9967
36786,12197,158,4,53514
36787,12197,414,1,49596
36788,12197,261,4,4985
36789,12197,483,1,63014
36790,12198,109,4,12257
36791,12198,314,4,72578
36792,12198,73,2,68732
36793,12199,310,3,43359
36794,12199,237,4,69331
36795,12200,471,3,4854
36796,12200,144,1,75819
36797,12200,10,1,52237
36798,12201,434,1,2505
36799,12202,257,4,54586
36800,12202,126,4,48426
36801,12202,296,2,49299
36802,12202,8,4,46517
36803,12202,275,2,79106
36804,12203,307,2,37900
36805,12203,408,2,23674
36806,12204,62,4,28615
36807,12204,94,3,61622
36808,12204,50,2,36192
36809,12204,79,2,14669
36810,12205,117,3,39550
36811,12205,332,3,17325
36812,12205,471,1,70626
36813,12206,278,1,16771
36814,12207,178,2,34592
36815,12207,339,1,31787
36816,12207,132,2,61913
36817,12208,282,2,25691
36818,12208,290,2,28568
36819,12208,366,2,36040
36820,12209,312,4,9210
36821,12209,7,4,9648
36822,12210,312,1,5588
36823,12210,204,1,74518
36824,12210,180,1,6866
36825,12210,207,3,47683
36826,12211,222,2,51124
36827,12211,465,4,66688
36828,12211,271,2,52444
36829,12211,344,3,2869
36830,12212,363,2,5452
36831,12212,406,3,20921
36832,12212,328,3,48251
36833,12213,459,1,61215
36834,12213,233,1,34740
36835,12214,220,1,40370
36836,12214,255,3,2703
36837,12214,421,4,23236
36838,12214,35,1,78591
36839,12214,130,3,57738
36840,12215,179,2,30936
36841,12215,256,1,3772
36842,12215,403,3,59968
36843,12215,135,1,52126
36844,12216,44,3,45374
36845,12217,122,3,17285
36846,12217,251,2,16163
36847,12218,70,1,6153
36848,12218,330,1,17682
36849,12218,188,3,42918
36850,12218,352,2,60847
36851,12218,186,1,74563
36852,12219,267,1,51095
36853,12219,477,4,21416
36854,12220,174,1,29811
36855,12221,285,4,78141
36856,12221,310,1,66530
36857,12222,474,4,58413
36858,12222,169,2,30634
36859,12222,92,3,5929
36860,12222,15,3,3098
36861,12222,247,4,63805
36862,12223,312,4,18196
36863,12223,163,1,24781
36864,12223,256,2,33066
36865,12223,397,3,37744
36866,12224,3,1,75250
36867,12225,137,1,26845
36868,12225,422,2,32451
36869,12225,154,4,9790
36870,12226,80,4,27975
36871,12226,53,2,78678
36872,12227,61,4,22304
36873,12227,257,2,76600
36874,12228,14,3,18473
36875,12228,185,1,4364
36876,12228,496,1,6408
36877,12228,419,4,65978
36878,12228,262,3,61114
36879,12229,82,2,33306
36880,12229,9,1,25945
36881,12229,138,1,62798
36882,12229,284,2,43766
36883,12230,276,1,79096
36884,12231,132,2,78359
36885,12231,131,1,9314
36886,12231,73,2,46052
36887,12231,381,2,18022
36888,12231,102,3,67145
36889,12232,213,2,58298
36890,12232,245,2,36939
36891,12232,19,2,26505
36892,12233,486,4,72606
36893,12233,236,3,69592
36894,12233,297,3,39205
36895,12233,33,1,53094
36896,12234,269,3,67670
36897,12234,91,1,13581
36898,12234,468,4,76595
36899,12234,432,2,27861
36900,12234,254,4,22710
36901,12235,239,4,7127
36902,12236,479,4,43319
36903,12236,57,1,44366
36904,12236,84,4,47747
36905,12236,463,4,45984
36906,12237,289,3,77501
36907,12237,230,2,42180
36908,12238,492,3,38600
36909,12238,63,4,11208
36910,12239,147,1,58953
36911,12239,289,3,10459
36912,12239,239,2,73401
36913,12239,77,3,59054
36914,12239,69,2,33098
36915,12240,96,3,36318
36916,12241,165,2,31641
36917,12241,334,3,35344
36918,12242,173,2,18965
36919,12242,446,2,68347
36920,12242,169,1,8796
36921,12242,307,3,13559
36922,12242,387,4,6637
36923,12243,209,1,24095
36924,12243,154,2,3587
36925,12243,243,3,18616
36926,12243,435,3,21654
36927,12243,172,4,72646
36928,12244,355,1,78997
36929,12244,13,3,56304
36930,12244,74,1,75643
36931,12245,199,1,79395
36932,12246,442,4,15909
36933,12246,92,4,44526
36934,12246,390,3,38157
36935,12246,86,1,64957
36936,12247,386,3,41615
36937,12247,38,3,26012
36938,12248,440,1,71756
36939,12248,289,4,17986
36940,12248,374,4,19957
36941,12248,490,1,13342
36942,12249,226,3,75971
36943,12249,166,4,7121
36944,12249,206,3,780
36945,12250,78,1,67425
36946,12250,16,1,28523
36947,12250,491,4,51845
36948,12251,380,4,61994
36949,12252,422,2,23588
36950,12252,30,2,56515
36951,12252,295,3,48142
36952,12252,214,2,3222
36953,12252,137,1,77351
36954,12253,421,3,45550
36955,12254,489,1,16923
36956,12254,54,3,41483
36957,12254,39,3,7700
36958,12254,222,3,51729
36959,12254,290,1,28420
36960,12255,294,3,70614
36961,12255,467,2,18229
36962,12255,423,3,14196
36963,12255,55,4,50356
36964,12256,474,3,26713
36965,12256,333,2,9303
36966,12256,157,4,34688
36967,12257,89,1,18834
36968,12257,326,3,63095
36969,12257,104,3,53183
36970,12257,197,2,65641
36971,12258,479,4,7105
36972,12259,281,4,79489
36973,12259,227,4,39633
36974,12259,7,1,20362
36975,12260,294,4,7576
36976,12261,70,1,35562
36977,12261,462,3,30377
36978,12262,386,1,6764
36979,12262,341,1,30290
36980,12262,143,4,70446
36981,12263,332,3,12905
36982,12263,391,2,4902
36983,12264,111,4,63924
36984,12264,123,3,46677
36985,12264,70,4,50035
36986,12265,385,2,47091
36987,12265,299,3,54343
36988,12265,374,1,78609
36989,12266,432,4,59523
36990,12266,314,2,74386
36991,12266,187,3,70583
36992,12266,500,4,53905
36993,12267,435,2,30256
36994,12268,175,2,37168
36995,12268,191,4,44090
36996,12268,440,3,69103
36997,12268,322,3,50211
36998,12268,60,3,11188
36999,12269,434,3,54113
37000,12269,474,3,53379
37001,12269,296,4,24320
37002,12270,258,3,62456
37003,12271,441,1,67118
37004,12271,314,2,62415
37005,12271,46,4,66013
37006,12271,156,1,8822
37007,12272,262,4,10320
37008,12272,368,1,12375
37009,12272,28,3,79746
37010,12272,231,3,36875
37011,12272,162,4,35945
37012,12273,118,4,68430
37013,12274,329,1,58333
37014,12274,58,2,33182
37015,12274,4,1,58348
37016,12275,412,1,27842
37017,12275,8,3,35013
37018,12276,104,4,72966
37019,12277,95,2,4517
37020,12277,440,1,44658
37021,12278,366,2,50214
37022,12278,121,1,73904
37023,12278,16,3,32630
37024,12278,233,2,67469
37025,12279,314,3,62823
37026,12279,242,4,22918
37027,12279,354,1,69772
37028,12279,79,1,33785
37029,12280,54,2,74608
37030,12280,171,2,11862
37031,12280,3,4,70856
37032,12281,63,3,63428
37033,12282,72,2,56715
37034,12282,4,4,29724
37035,12283,385,1,36433
37036,12284,319,3,71050
37037,12284,187,3,15222
37038,12285,279,2,66456
37039,12286,18,2,22765
37040,12286,256,1,37130
37041,12286,406,2,61144
37042,12286,461,4,57057
37043,12286,103,4,23175
37044,12287,433,1,52362
37045,12288,48,1,21157
37046,12288,177,4,52540
37047,12288,277,4,24849
37048,12288,85,4,1275
37049,12288,188,3,73977
37050,12289,324,1,56851
37051,12289,7,4,37601
37052,12290,452,4,68211
37053,12290,71,2,16711
37054,12290,179,3,63326
37055,12290,432,2,48639
37056,12290,345,4,16527
37057,12291,361,3,32359
37058,12292,398,1,9838
37059,12292,161,4,58904
37060,12292,331,3,18509
37061,12292,385,1,18734
37062,12292,216,1,45998
37063,12293,317,2,74382
37064,12293,382,3,28488
37065,12294,379,2,55720
37066,12295,492,3,70448
37067,12295,353,1,37126
37068,12296,247,3,7996
37069,12297,42,2,45204
37070,12297,327,3,4957
37071,12297,169,3,8415
37072,12298,396,1,22870
37073,12298,244,1,12286
37074,12298,316,1,36268
37075,12298,310,3,32360
37076,12298,489,2,74195
37077,12299,216,1,51561
37078,12299,275,4,19229
37079,12299,487,4,4669
37080,12299,59,3,43615
37081,12300,12,4,1737
37082,12301,370,4,15211
37083,12302,224,2,61919
37084,12302,438,2,52711
37085,12302,433,4,4791
37086,12303,96,1,63466
37087,12303,321,1,62412
37088,12303,14,1,5786
37089,12303,332,1,49026
37090,12303,89,4,77768
37091,12304,322,2,77926
37092,12305,35,3,73592
37093,12305,190,3,49258
37094,12306,93,2,23685
37095,12306,109,1,59737
37096,12306,123,1,12160
37097,12306,75,3,12342
37098,12307,360,1,25000
37099,12307,230,3,24173
37100,12307,35,3,66980
37101,12308,83,2,37119
37102,12308,262,1,10653
37103,12308,2,1,40155
37104,12309,210,1,77722
37105,12310,316,4,21423
37106,12310,288,2,70865
37107,12310,273,2,31812
37108,12311,322,1,25003
37109,12311,424,1,77826
37110,12311,299,2,67326
37111,12311,163,2,24108
37112,12312,369,2,27736
37113,12312,361,2,9887
37114,12312,217,4,41123
37115,12312,431,1,5569
37116,12313,208,1,37232
37117,12313,53,4,23673
37118,12313,297,1,956
37119,12313,103,4,65555
37120,12314,304,4,68180
37121,12314,179,4,49546
37122,12314,315,3,58745
37123,12315,440,3,31331
37124,12315,438,3,63930
37125,12315,161,4,2639
37126,12315,187,1,58745
37127,12315,223,2,9201
37128,12316,3,4,57180
37129,12317,146,3,8334
37130,12317,241,2,71202
37131,12317,204,1,586
37132,12317,259,3,19873
37133,12317,478,3,49601
37134,12318,291,1,40921
37135,12318,19,2,44973
37136,12318,313,2,62156
37137,12318,439,4,44628
37138,12318,368,2,46529
37139,12319,260,2,18603
37140,12319,55,2,10615
37141,12319,339,2,607
37142,12319,162,4,41389
37143,12320,215,1,24092
37144,12320,378,1,6967
37145,12320,87,3,6396
37146,12320,238,4,20938
37147,12320,240,2,73569
37148,12321,311,3,40791
37149,12321,177,3,69989
37150,12321,368,4,14875
37151,12322,52,1,22529
37152,12322,392,4,49363
37153,12323,103,3,15362
37154,12323,46,2,51870
37155,12324,405,3,42262
37156,12324,69,3,69044
37157,12325,155,3,7724
37158,12326,475,4,58439
37159,12327,332,3,10656
37160,12327,345,4,50017
37161,12327,171,1,23444
37162,12327,466,4,62348
37163,12327,9,3,10992
37164,12328,226,1,34277
37165,12329,289,4,32996
37166,12329,255,4,51473
37167,12330,48,3,19133
37168,12330,100,3,5719
37169,12330,144,2,7382
37170,12330,483,4,30233
37171,12331,464,2,67514
37172,12331,119,1,73474
37173,12331,128,4,22799
37174,12331,252,3,40089
37175,12331,376,3,72318
37176,12332,317,4,66170
37177,12332,486,2,76419
37178,12333,19,4,8968
37179,12334,66,3,4243
37180,12334,191,2,69207
37181,12334,68,2,59474
37182,12334,230,4,9506
37183,12334,356,4,36810
37184,12335,396,4,78665
37185,12335,25,3,53198
37186,12335,479,3,10765
37187,12335,395,4,55684
37188,12336,375,1,49995
37189,12336,328,1,4320
37190,12336,471,3,52085
37191,12336,382,1,53730
37192,12336,387,3,21099
37193,12337,85,1,57461
37194,12338,369,3,8946
37195,12338,308,1,15360
37196,12338,262,3,21023
37197,12339,166,2,68887
37198,12339,286,2,63734
37199,12339,461,3,29085
37200,12339,487,4,33079
37201,12340,483,1,1768
37202,12341,231,3,43936
37203,12342,243,1,6539
37204,12343,313,2,15484
37205,12343,115,4,35542
37206,12344,486,3,46110
37207,12344,135,2,75022
37208,12345,120,2,53423
37209,12345,186,1,55073
37210,12345,50,1,46816
37211,12345,252,2,25772
37212,12346,370,1,61190
37213,12346,436,1,46775
37214,12346,428,3,14040
37215,12346,476,4,53949
37216,12347,70,2,49660
37217,12347,400,4,26812
37218,12347,205,1,55395
37219,12347,140,1,75051
37220,12348,356,3,11610
37221,12348,292,3,54973
37222,12348,492,3,66898
37223,12348,89,4,31398
37224,12349,24,2,77625
37225,12349,316,1,69563
37226,12349,38,2,42934
37227,12349,302,1,61999
37228,12350,228,2,7743
37229,12350,468,1,59432
37230,12350,167,3,63583
37231,12350,165,3,14283
37232,12350,310,1,11490
37233,12351,166,3,52467
37234,12352,217,1,24837
37235,12353,126,2,77008
37236,12353,459,3,65165
37237,12354,262,4,38254
37238,12354,450,1,63940
37239,12354,389,4,21681
37240,12354,272,3,41783
37241,12355,456,3,27992
37242,12355,276,3,3452
37243,12355,181,4,45462
37244,12356,390,3,12887
37245,12357,468,1,46785
37246,12357,79,1,78816
37247,12357,318,4,44064
37248,12357,161,1,69459
37249,12357,243,2,49328
37250,12358,21,3,48771
37251,12359,157,1,33813
37252,12359,385,4,7238
37253,12360,462,2,28868
37254,12360,87,2,61534
37255,12360,493,1,21269
37256,12361,318,4,73025
37257,12361,467,2,30015
37258,12361,22,1,76368
37259,12361,362,2,23485
37260,12361,64,4,42152
37261,12362,469,2,54231
37262,12362,66,4,48948
37263,12363,315,3,75859
37264,12364,359,3,23837
37265,12364,282,2,31746
37266,12365,369,1,41788
37267,12366,213,2,5766
37268,12366,27,1,12401
37269,12366,409,1,39925
37270,12366,270,3,29993
37271,12366,402,4,45888
37272,12367,464,3,19443
37273,12367,259,4,40706
37274,12368,77,3,9737
37275,12368,73,3,64648
37276,12368,312,1,11382
37277,12368,151,1,38722
37278,12368,89,1,33950
37279,12369,392,2,54405
37280,12369,196,2,7544
37281,12369,308,4,70631
37282,12370,368,3,5731
37283,12370,307,3,4176
37284,12370,413,2,28593
37285,12371,115,1,36970
37286,12371,330,4,29917
37287,12371,157,3,71574
37288,12372,384,4,69309
37289,12372,430,3,54459
37290,12372,164,2,44067
37291,12372,412,4,44269
37292,12372,374,3,16661
37293,12373,89,1,27221
37294,12373,206,3,75179
37295,12373,121,4,5908
37296,12373,317,3,44584
37297,12374,194,4,71638
37298,12374,188,4,13041
37299,12374,70,4,40470
37300,12374,281,1,64434
37301,12374,363,2,25274
37302,12375,24,4,27456
37303,12376,85,1,37290
37304,12376,418,1,19773
37305,12376,434,1,8820
37306,12376,83,4,57190
37307,12377,213,2,67410
37308,12377,108,4,31321
37309,12377,280,3,28772
37310,12377,484,4,25452
37311,12378,359,2,53182
37312,12378,435,2,3409
37313,12378,160,3,69683
37314,12378,100,4,53182
37315,12378,244,2,43951
37316,12379,39,2,4630
37317,12379,500,4,50222
37318,12379,440,3,32330
37319,12379,498,3,9798
37320,12379,320,4,16841
37321,12380,468,4,60556
37322,12380,10,1,37037
37323,12381,3,4,68629
37324,12381,51,4,32477
37325,12382,141,3,23692
37326,12382,155,1,60404
37327,12382,182,2,50547
37328,12383,94,2,68595
37329,12383,398,2,66293
37330,12383,283,1,25657
37331,12383,11,4,75885
37332,12383,1,4,11129
37333,12384,202,3,20141
37334,12384,57,2,19837
37335,12384,6,3,39337
37336,12384,228,2,16695
37337,12385,186,4,27419
37338,12385,391,2,55128
37339,12385,271,4,3632
37340,12386,420,2,36634
37341,12386,70,4,58289
37342,12387,328,3,65676
37343,12387,404,3,2204
37344,12387,112,2,23973
37345,12387,219,4,76281
37346,12387,488,2,62172
37347,12388,97,2,48135
37348,12388,154,4,60316
37349,12388,115,4,50308
37350,12389,488,4,10233
37351,12389,289,3,78018
37352,12389,210,4,20525
37353,12389,262,4,31855
37354,12390,106,4,69635
37355,12390,479,1,67537
37356,12390,394,2,75203
37357,12390,69,4,76445
37358,12390,363,4,18763
37359,12391,424,3,692
37360,12391,289,1,2237
37361,12391,14,2,77375
37362,12391,215,3,1149
37363,12392,493,3,54439
37364,12392,442,2,10848
37365,12392,244,2,48762
37366,12393,354,3,35560
37367,12393,376,2,68280
37368,12393,67,4,29443
37369,12393,489,2,17247
37370,12393,105,2,34450
37371,12394,498,1,55236
37372,12394,29,1,74212
37373,12395,214,2,58334
37374,12395,344,4,27930
37375,12395,25,1,66523
37376,12396,469,3,75443
37377,12397,459,3,25817
37378,12397,54,2,1930
37379,12398,32,2,66302
37380,12398,362,4,62677
37381,12398,456,1,54987
37382,12398,212,1,27290
37383,12398,134,3,19312
37384,12399,210,2,7006
37385,12400,144,1,58707
37386,12400,285,3,16934
37387,12400,41,3,2930
37388,12400,407,4,15670
37389,12400,249,3,57127
37390,12401,368,4,42118
37391,12401,93,4,59061
37392,12401,80,4,41407
37393,12401,228,1,55308
37394,12401,379,4,44461
37395,12402,493,2,31299
37396,12402,318,4,28037
37397,12402,457,3,38891
37398,12402,399,4,9642
37399,12403,102,3,75804
37400,12403,51,3,77075
37401,12404,4,1,60094
37402,12404,342,4,24756
37403,12404,457,4,45463
37404,12405,429,2,42862
37405,12405,381,1,30762
37406,12405,294,1,25727
37407,12405,457,2,35682
37408,12406,174,3,35886
37409,12407,498,3,69216
37410,12407,403,1,24005
37411,12407,120,4,22875
37412,12407,35,3,28661
37413,12407,433,3,26320
37414,12408,330,2,50164
37415,12409,478,3,75974
37416,12410,255,1,44892
37417,12410,170,3,70250
37418,12410,374,1,8398
37419,12410,261,3,78534
37420,12410,157,3,72602
37421,12411,357,2,32899
37422,12412,320,3,34199
37423,12412,106,4,27446
37424,12412,345,2,62677
37425,12413,473,3,27716
37426,12414,342,2,45835
37427,12414,259,3,62199
37428,12414,52,4,50606
37429,12414,452,3,7896
37430,12415,418,3,64556
37431,12415,488,3,57995
37432,12415,236,2,41748
37433,12415,326,2,62178
37434,12416,91,1,71135
37435,12417,109,4,17554
37436,12418,383,1,21036
37437,12418,451,1,73058
37438,12418,291,2,54589
37439,12418,224,4,26486
37440,12419,8,3,79027
37441,12419,222,3,36774
37442,12419,96,4,75000
37443,12419,392,4,40003
37444,12419,191,4,61997
37445,12420,392,2,11932
37446,12420,61,3,59370
37447,12421,477,1,73337
37448,12421,73,3,48812
37449,12421,458,2,880
37450,12421,374,2,79604
37451,12422,288,1,66042
37452,12422,443,2,31976
37453,12422,452,4,19006
37454,12422,415,2,54671
37455,12423,216,1,27070
37456,12423,50,4,61306
37457,12423,430,1,8464
37458,12423,376,1,3730
37459,12423,181,3,45487
37460,12424,103,3,65476
37461,12424,496,1,31217
37462,12424,15,3,56532
37463,12425,427,4,71768
37464,12425,387,4,68056
37465,12426,40,1,19774
37466,12427,213,1,60878
37467,12427,299,3,53922
37468,12427,85,2,59942
37469,12427,442,2,29526
37470,12428,39,1,19105
37471,12429,466,4,67592
37472,12430,75,4,30547
37473,12430,25,2,18001
37474,12430,461,1,62231
37475,12430,41,3,60124
37476,12431,222,1,46586
37477,12431,495,4,16321
37478,12431,343,3,20468
37479,12432,112,4,19479
37480,12433,495,1,63619
37481,12433,250,2,38616
37482,12434,317,2,66386
37483,12434,94,2,3643
37484,12435,266,1,47213
37485,12435,160,3,57587
37486,12436,63,3,34867
37487,12437,7,1,58978
37488,12437,119,1,69945
37489,12437,89,3,15728
37490,12437,324,4,15473
37491,12437,79,2,27457
37492,12438,94,2,15854
37493,12438,135,2,76461
37494,12438,231,1,23240
37495,12438,438,1,24127
37496,12439,458,1,7828
37497,12439,274,1,51147
37498,12440,350,1,68406
37499,12440,220,2,59972
37500,12441,175,2,13087
37501,12441,185,3,57305
37502,12442,434,3,61045
37503,12442,358,4,34103
37504,12442,490,4,67120
37505,12442,390,2,79304
37506,12442,305,4,64781
37507,12443,493,1,14723
37508,12443,186,2,61813
37509,12443,123,1,28181
37510,12443,429,4,52216
37511,12443,386,1,51078
37512,12444,342,2,21886
37513,12445,471,1,2555
37514,12445,386,2,16005
37515,12445,318,3,53966
