order_id,customer_id,order_date,status,shipper_id
9286,880,2025-10-29,Shipped,3
9287,4114,2025-09-17,Delivered,3
9288,2495,2025-05-30,Shipped,1
9289,3259,2024-11-02,Processing,4
9290,3963,2026-02-01,Shipped,1
9291,819,2024-11-04,Shipped,4
9292,877,2026-05-19,Cancelled,5
9293,866,2026-03-24,Delivered,5
9294,4349,2025-08-19,Delivered,4
9295,3405,2025-03-16,Cancelled,2
9296,3011,2025-07-23,Shipped,1
9297,2735,2026-02-17,Shipped,4
9298,3965,2026-03-30,Shipped,4
9299,939,2025-03-23,Delivered,1
9300,3703,2026-01-24,Delivered,4
9301,4376,2025-02-01,Cancelled,5
9302,3549,2026-02-19,Processing,4
9303,2517,2025-08-11,Delivered,3
9304,3873,2025-09-21,Shipped,3
9305,4972,2026-03-03,Processing,4
9306,4500,2025-02-22,Processing,2
9307,3823,2026-01-03,Processing,2
9308,2809,2025-11-12,Shipped,3
9309,3764,2025-05-17,Cancelled,4
9310,4411,2024-07-04,Cancelled,4
9311,1812,2026-01-09,Processing,1
9312,3179,2024-08-24,Cancelled,1
9313,1840,2024-11-19,Shipped,2
9314,3936,2025-12-30,Delivered,1
9315,2172,2026-01-04,Delivered,5
9316,2892,2024-08-29,Delivered,4
9317,629,2024-10-12,Processing,1
9318,4997,2026-05-22,Cancelled,2
9319,1154,2025-01-14,Shipped,1
9320,2515,2025-03-13,Cancelled,4
9321,1237,2026-03-15,Processing,5
9322,3429,2026-01-06,Delivered,1
9323,2961,2024-11-14,Processing,2
9324,1886,2024-09-20,Processing,1
9325,3224,2025-03-01,Shipped,5
9326,142,2026-05-04,Cancelled,2
9327,4486,2025-05-28,Delivered,3
9328,3348,2025-05-21,Cancelled,1
9329,1582,2025-09-24,Delivered,5
9330,4384,2024-09-05,Delivered,3
9331,687,2024-07-08,Shipped,3
9332,1639,2025-04-22,Processing,5
9333,1678,2025-07-03,Cancelled,2
9334,2636,2026-02-19,Cancelled,5
9335,502,2024-06-26,Cancelled,4
9336,2039,2025-11-22,Processing,4
9337,1188,2024-08-08,Processing,3
9338,771,2024-07-12,Cancelled,4
9339,3176,2025-05-04,Shipped,1
9340,4398,2025-04-07,Cancelled,3
9341,1978,2026-02-13,Delivered,5
9342,3335,2026-03-14,Processing,4
9343,2470,2025-04-27,Shipped,5
9344,1647,2026-04-10,Shipped,4
9345,4328,2026-04-24,Shipped,3
9346,4281,2024-12-09,Cancelled,1
9347,4949,2025-04-29,Shipped,5
9348,2750,2024-08-14,Delivered,4
9349,1383,2025-05-02,Delivered,5
9350,2558,2026-06-09,Processing,3
9351,4311,2025-09-04,Shipped,4
9352,1146,2025-08-11,Cancelled,4
9353,1686,2025-11-04,Shipped,1
9354,1534,2026-05-15,Processing,5
9355,788,2025-11-22,Shipped,5
9356,3809,2026-05-13,Cancelled,4
9357,1827,2025-12-21,Processing,1
9358,2099,2024-10-31,Delivered,5
9359,3624,2025-01-24,Processing,3
9360,3831,2026-03-09,Cancelled,3
9361,1492,2024-11-26,Shipped,3
9362,3285,2025-06-13,Cancelled,5
9363,2713,2026-01-22,Delivered,4
9364,4856,2025-12-31,Shipped,1
9365,3905,2026-01-01,Processing,1
9366,3780,2025-07-01,Delivered,2
9367,3044,2025-02-19,Shipped,5
9368,2434,2025-09-21,Processing,3
9369,3722,2024-12-13,Delivered,3
9370,59,2025-09-05,Delivered,3
9371,3602,2026-01-14,Processing,3
9372,4314,2026-01-21,Delivered,4
9373,3408,2025-01-29,Cancelled,3
9374,4381,2026-03-20,Cancelled,5
9375,2443,2024-11-15,Delivered,2
9376,4470,2025-03-11,Shipped,1
9377,1465,2026-04-08,Cancelled,4
9378,381,2026-04-06,Cancelled,5
9379,1925,2025-12-20,Shipped,3
9380,4970,2025-01-22,Processing,5
9381,1446,2024-09-10,Shipped,3
9382,2969,2026-03-23,Shipped,3
9383,4433,2025-05-08,Delivered,4
9384,127,2026-05-20,Shipped,3
9385,2035,2024-10-29,Processing,1
9386,3992,2024-07-24,Cancelled,3
9387,2552,2026-03-01,Cancelled,1
9388,2147,2024-08-15,Delivered,1
9389,4741,2024-08-24,Delivered,1
9390,818,2026-03-02,Processing,4
9391,1822,2025-05-17,Delivered,2
9392,4727,2026-01-15,Shipped,3
9393,4259,2026-03-20,Processing,3
9394,4588,2026-01-22,Delivered,1
9395,1104,2024-11-08,Cancelled,4
9396,602,2026-01-22,Shipped,4
9397,4013,2025-04-10,Delivered,3
9398,3156,2026-04-13,Processing,2
9399,4929,2026-03-27,Delivered,5
9400,788,2025-05-08,Cancelled,3
9401,2224,2025-02-17,Cancelled,5
9402,2068,2025-07-04,Delivered,5
9403,17,2024-11-05,Shipped,1
9404,4407,2024-09-10,Shipped,2
9405,4639,2024-10-06,Delivered,4
9406,2142,2024-08-27,Delivered,5
9407,3188,2026-05-22,Processing,5
9408,2421,2026-06-18,Delivered,2
9409,4629,2025-01-26,Shipped,4
9410,3448,2025-07-21,Processing,3
9411,1039,2025-03-04,Cancelled,3
9412,4548,2025-02-11,Cancelled,2
9413,4299,2026-05-17,Delivered,2
9414,1950,2024-12-07,Cancelled,3
9415,3439,2025-08-06,Shipped,4
9416,359,2026-04-07,Delivered,5
9417,67,2025-03-21,Processing,5
9418,4455,2025-01-23,Delivered,1
9419,4307,2026-02-12,Delivered,1
9420,2027,2024-08-04,Delivered,1
9421,2722,2026-04-03,Shipped,4
9422,4408,2024-12-22,Shipped,5
9423,3255,2026-05-30,Cancelled,2
9424,1267,2025-12-06,Delivered,2
9425,83,2026-04-16,Cancelled,1
9426,504,2024-10-27,Delivered,4
9427,4679,2024-08-30,Shipped,2
9428,1680,2025-01-27,Cancelled,4
9429,3208,2024-12-09,Shipped,1
9430,3001,2025-05-14,Processing,1
9431,2855,2025-06-24,Delivered,5
9432,4599,2024-11-26,Delivered,4
9433,22,2025-12-03,Shipped,4
9434,1099,2025-01-30,Shipped,5
9435,2526,2025-02-02,Shipped,5
9436,3350,2024-10-09,Shipped,3
9437,4407,2026-06-24,Shipped,3
9438,4783,2025-01-12,Shipped,4
9439,1641,2025-02-26,Cancelled,3
9440,2653,2026-05-27,Processing,5
9441,725,2024-11-25,Delivered,5
9442,1154,2024-11-25,Shipped,2
9443,2945,2026-03-14,Processing,5
9444,4131,2026-06-04,Processing,4
9445,1217,2024-08-12,Shipped,3
9446,3277,2024-08-11,Shipped,5
9447,4989,2026-01-29,Delivered,4
9448,669,2025-10-13,Delivered,3
9449,2632,2026-03-07,Cancelled,3
9450,1704,2024-06-30,Delivered,2
9451,4809,2026-04-16,Cancelled,1
9452,2228,2026-02-27,Delivered,5
9453,2439,2024-09-04,Delivered,4
9454,3834,2024-07-25,Processing,2
9455,346,2024-10-07,Shipped,4
9456,4881,2024-11-11,Delivered,3
9457,2690,2025-04-05,Processing,5
9458,663,2026-01-03,Delivered,5
9459,992,2025-10-09,Cancelled,2
9460,4206,2025-10-14,Processing,3
9461,4228,2026-03-12,Processing,5
9462,3963,2025-06-27,Processing,5
9463,2110,2025-10-31,Delivered,1
9464,4722,2026-05-21,Shipped,4
9465,1507,2024-10-08,Cancelled,3
9466,4425,2025-01-29,Delivered,4
9467,1519,2024-10-05,Delivered,1
9468,4567,2025-02-01,Delivered,3
9469,3743,2026-05-26,Delivered,1
9470,4669,2025-12-14,Cancelled,3
9471,1723,2024-12-02,Processing,4
9472,2634,2025-11-04,Shipped,5
9473,1056,2025-09-05,Processing,3
9474,3061,2024-08-24,Cancelled,5
9475,201,2026-02-11,Processing,4
9476,4914,2025-06-14,Delivered,1
9477,852,2025-11-07,Processing,5
9478,912,2026-01-02,Shipped,2
9479,3115,2025-08-06,Shipped,3
9480,1534,2024-12-20,Processing,5
9481,2339,2026-06-03,Cancelled,1
9482,39,2025-10-10,Shipped,3
9483,952,2025-04-12,Delivered,4
9484,3674,2025-03-01,Shipped,3
9485,2207,2026-03-26,Cancelled,1
9486,2946,2025-06-03,Cancelled,4
9487,1306,2025-07-01,Processing,5
9488,3926,2024-10-03,Cancelled,3
9489,3753,2024-10-27,Cancelled,2
9490,446,2025-07-07,Shipped,3
9491,3601,2025-11-19,Shipped,5
9492,4942,2026-04-28,Delivered,5
9493,775,2025-05-23,Delivered,1
9494,3421,2026-02-22,Shipped,3
9495,3770,2026-01-18,Processing,1
9496,4137,2026-03-05,Delivered,3
9497,1103,2025-01-07,Delivered,2
9498,1286,2025-06-05,Shipped,1
9499,2589,2025-02-23,Cancelled,3
9500,3742,2024-07-21,Shipped,2
9501,3545,2026-04-11,Shipped,5
9502,3934,2024-12-28,Cancelled,3
9503,3681,2026-05-29,Processing,3
9504,2843,2026-05-07,Shipped,3
9505,4170,2025-06-13,Cancelled,5
9506,2653,2024-07-12,Cancelled,5
9507,2950,2025-05-28,Delivered,4
9508,3150,2026-03-15,Processing,5
9509,3908,2026-03-26,Shipped,4
9510,2539,2025-06-10,Cancelled,1
9511,1837,2025-01-13,Delivered,1
9512,441,2025-08-13,Shipped,3
9513,2887,2025-11-15,Processing,4
9514,2172,2026-02-11,Processing,2
9515,1956,2025-08-31,Processing,4
9516,4176,2026-06-17,Processing,2
9517,4793,2024-11-14,Processing,5
9518,2345,2025-06-18,Processing,4
9519,50,2024-08-30,Processing,1
9520,2551,2024-08-14,Processing,1
9521,2695,2025-10-22,Cancelled,2
9522,1605,2026-03-15,Cancelled,1
9523,3502,2025-09-20,Processing,1
9524,538,2024-09-02,Delivered,5
9525,3227,2025-02-17,Delivered,2
9526,4382,2025-10-30,Cancelled,3
9527,2853,2025-08-12,Processing,5
9528,2289,2024-09-12,Shipped,2
9529,4710,2025-04-26,Delivered,2
9530,2017,2026-03-22,Shipped,3
9531,628,2026-01-23,Cancelled,4
9532,714,2025-12-10,Delivered,5
9533,48,2025-12-01,Delivered,4
9534,3617,2025-01-31,Cancelled,3
9535,1587,2025-02-21,Cancelled,1
9536,2163,2025-07-07,Delivered,5
9537,4258,2025-11-15,Processing,5
9538,1272,2026-02-05,Cancelled,1
9539,2116,2025-08-10,Shipped,4
9540,4698,2025-08-08,Processing,4
9541,2072,2024-10-18,Shipped,3
9542,3932,2025-05-27,Cancelled,5
9543,4369,2025-07-03,Shipped,5
9544,3424,2025-11-13,Delivered,4
9545,743,2024-10-20,Cancelled,4
9546,3139,2026-01-04,Processing,3
9547,4289,2025-09-12,Delivered,5
9548,2400,2024-12-15,Shipped,1
9549,3394,2025-05-07,Processing,2
9550,552,2024-08-29,Cancelled,5
9551,298,2026-02-19,Delivered,3
9552,1587,2026-01-18,Delivered,2
9553,3440,2026-01-01,Delivered,3
9554,2610,2026-06-21,Cancelled,3
9555,509,2025-12-18,Shipped,5
9556,2474,2024-11-06,Processing,5
9557,3010,2025-06-30,Cancelled,4
9558,4696,2025-09-29,Processing,3
9559,4631,2024-11-27,Delivered,2
9560,3406,2024-12-03,Delivered,2
9561,285,2025-10-19,Cancelled,5
9562,1981,2026-02-19,Cancelled,2
9563,895,2024-10-21,Shipped,3
9564,4764,2024-10-21,Processing,1
9565,1402,2025-11-04,Shipped,3
9566,2686,2025-05-23,Shipped,2
9567,1446,2024-07-14,Processing,5
9568,458,2026-03-07,Shipped,3
9569,2847,2024-10-07,Processing,4
9570,636,2026-04-18,Delivered,4
9571,1468,2025-10-17,Cancelled,3
9572,1702,2025-02-18,Processing,1
9573,2319,2025-10-11,Shipped,5
9574,3373,2025-06-15,Shipped,2
9575,4062,2025-03-01,Delivered,2
9576,1684,2025-11-30,Delivered,4
9577,2101,2026-02-20,Delivered,2
9578,4299,2025-10-18,Delivered,1
9579,3116,2025-09-24,Delivered,4
9580,3178,2026-05-08,Shipped,3
9581,2243,2025-06-30,Shipped,2
9582,2293,2025-12-06,Cancelled,1
9583,1487,2026-01-21,Cancelled,2
9584,2013,2026-01-11,Processing,4
9585,2276,2026-01-02,Delivered,4
9586,1469,2026-01-04,Cancelled,1
9587,1402,2026-02-16,Processing,2
9588,776,2026-05-25,Processing,1
9589,2204,2025-10-17,Shipped,3
9590,781,2024-12-23,Cancelled,2
9591,1622,2024-09-17,Cancelled,5
9592,2998,2024-12-25,Delivered,3
9593,2556,2024-10-14,Processing,2
9594,3183,2025-04-04,Delivered,2
9595,2014,2025-02-27,Processing,3
9596,3856,2026-05-26,Shipped,2
9597,2102,2025-03-07,Delivered,3
9598,2951,2025-08-09,Shipped,1
9599,3323,2024-07-28,Delivered,1
9600,1849,2024-07-04,Delivered,1
9601,2182,2025-04-26,Processing,5
9602,4951,2026-02-24,Shipped,4
9603,2981,2024-09-15,Shipped,2
9604,2196,2025-01-18,Delivered,5
9605,4029,2024-12-18,Delivered,3
9606,3432,2025-08-28,Shipped,2
9607,2740,2025-10-30,Processing,3
9608,3292,2025-10-16,Shipped,5
9609,3037,2025-01-16,Delivered,5
9610,1261,2025-10-26,Processing,2
9611,4619,2025-12-06,Cancelled,3
9612,4341,2025-09-26,Cancelled,5
9613,4592,2024-09-26,Delivered,1
9614,2829,2024-08-01,Processing,4
9615,1709,2024-09-17,Shipped,5
9616,28,2025-10-27,Cancelled,5
9617,1031,2025-10-23,Cancelled,4
9618,8,2024-07-11,Processing,1
9619,2491,2025-09-04,Processing,4
9620,3034,2024-08-30,Delivered,1
9621,3728,2025-02-19,Processing,1
9622,2730,2025-11-09,Cancelled,4
9623,2843,2024-08-16,Processing,5
9624,4877,2025-10-29,Delivered,4
9625,2647,2025-03-13,Cancelled,5
9626,4071,2025-05-02,Shipped,2
9627,1655,2026-05-31,Shipped,3
9628,1489,2024-09-24,Delivered,3
9629,1968,2025-10-30,Delivered,1
9630,3272,2024-11-08,Shipped,1
9631,4704,2025-02-08,Delivered,1
9632,3520,2026-06-08,Cancelled,1
9633,2018,2025-06-21,Cancelled,2
9634,2785,2026-03-17,Delivered,1
9635,2468,2026-04-10,Shipped,1
9636,1262,2024-07-31,Cancelled,1
9637,1095,2024-09-19,Shipped,2
9638,1293,2025-03-18,Cancelled,1
9639,2209,2025-08-03,Delivered,2
9640,2356,2024-07-02,Processing,3
9641,1118,2026-05-17,Shipped,3
9642,4872,2026-04-30,Shipped,2
9643,2354,2026-01-05,Shipped,1
9644,1218,2025-12-29,Shipped,2
9645,457,2024-12-14,Delivered,1
9646,791,2024-09-08,Shipped,2
9647,3667,2025-01-15,Shipped,5
9648,1320,2025-05-05,Processing,2
9649,2728,2025-11-19,Delivered,5
9650,4001,2025-01-05,Delivered,2
9651,2750,2024-12-09,Shipped,2
9652,4950,2026-01-12,Processing,4
9653,955,2026-01-19,Cancelled,4
9654,1506,2024-08-16,Processing,5
9655,2252,2026-06-06,Cancelled,4
9656,3079,2024-12-15,Processing,1
9657,4403,2026-05-28,Cancelled,4
9658,4752,2024-10-24,Processing,2
9659,3080,2025-02-11,Delivered,3
9660,29,2024-12-31,Shipped,1
9661,3809,2024-10-10,Delivered,5
9662,441,2024-07-31,Cancelled,2
9663,1946,2025-07-17,Cancelled,1
9664,1056,2026-02-06,Cancelled,2
9665,1000,2026-02-04,Processing,4
9666,3850,2026-05-08,Shipped,4
9667,565,2024-08-29,Cancelled,2
9668,3518,2024-10-14,Shipped,5
9669,1193,2025-10-15,Processing,3
9670,4901,2024-07-16,Cancelled,4
9671,3727,2025-12-11,Shipped,5
9672,1494,2025-10-28,Processing,2
9673,4117,2025-10-23,Shipped,1
9674,2289,2024-11-28,Cancelled,2
9675,4867,2026-02-23,Shipped,2
9676,1525,2026-04-16,Shipped,5
9677,1828,2025-01-03,Shipped,5
9678,678,2026-04-04,Shipped,5
9679,2666,2026-04-08,Shipped,2
9680,1782,2025-05-09,Processing,5
9681,229,2024-09-01,Cancelled,2
9682,3976,2025-03-07,Delivered,5
9683,2387,2025-04-02,Delivered,1
9684,2277,2024-09-02,Processing,1
9685,1408,2025-11-13,Processing,3
9686,1315,2025-10-01,Shipped,5
9687,1269,2024-10-18,Processing,3
9688,3178,2025-10-03,Cancelled,1
9689,4280,2026-03-10,Shipped,5
9690,1858,2024-09-06,Processing,1
9691,2291,2026-05-08,Cancelled,2
9692,1550,2025-11-11,Shipped,4
9693,2281,2025-02-18,Delivered,3
9694,1612,2025-04-08,Processing,5
9695,1920,2025-01-13,Shipped,5
9696,3661,2026-03-31,Processing,5
9697,653,2026-03-06,Delivered,3
9698,1985,2025-08-17,Delivered,5
9699,2196,2026-06-02,Processing,5
9700,3951,2025-02-15,Processing,5
9701,2831,2025-04-29,Delivered,5
9702,1517,2024-07-23,Processing,4
9703,1058,2026-01-03,Shipped,2
9704,1566,2026-01-18,Delivered,1
9705,3949,2024-11-09,Delivered,5
9706,3452,2025-05-02,Delivered,5
9707,3570,2024-08-16,Processing,5
9708,2442,2024-11-20,Cancelled,4
9709,2336,2025-01-08,Cancelled,3
9710,1378,2025-06-23,Delivered,3
9711,4487,2025-03-06,Shipped,3
9712,3120,2024-12-18,Processing,1
9713,4555,2025-04-23,Cancelled,5
9714,1118,2025-09-27,Shipped,4
9715,6,2024-08-19,Shipped,3
9716,1067,2026-03-20,Processing,3
9717,847,2026-04-16,Delivered,1
9718,3015,2025-04-12,Processing,4
9719,1458,2025-10-30,Processing,1
9720,1171,2026-06-06,Cancelled,4
9721,3652,2025-12-18,Cancelled,5
9722,215,2026-04-26,Processing,1
9723,2565,2026-06-12,Cancelled,3
9724,3964,2026-06-10,Delivered,2
9725,1642,2024-12-25,Cancelled,3
9726,1397,2025-01-03,Processing,3
9727,1627,2026-04-03,Shipped,1
9728,3524,2024-07-21,Processing,3
9729,1843,2024-08-14,Shipped,4
9730,551,2025-03-16,Processing,2
9731,2445,2024-10-16,Delivered,2
9732,3920,2025-06-16,Delivered,3
9733,1224,2024-12-05,Processing,2
9734,982,2026-04-24,Delivered,5
9735,533,2025-02-01,Processing,4
9736,4371,2026-04-20,Shipped,1
9737,2992,2024-12-11,Shipped,1
9738,1527,2025-09-09,Shipped,3
9739,1339,2025-05-12,Cancelled,3
9740,4805,2025-02-14,Cancelled,3
9741,3589,2026-06-07,Cancelled,1
9742,3563,2025-01-29,Cancelled,4
9743,2380,2026-05-06,Processing,2
9744,4148,2025-02-01,Cancelled,2
9745,304,2026-04-06,Cancelled,1
9746,3770,2025-08-20,Delivered,1
9747,567,2025-05-31,Delivered,1
9748,1108,2025-08-04,Processing,3
9749,4291,2026-02-03,Delivered,3
9750,3210,2025-10-25,Processing,2
9751,859,2024-07-28,Delivered,5
9752,3952,2025-05-08,Processing,5
9753,162,2024-09-26,Delivered,3
9754,2099,2026-03-24,Delivered,1
9755,506,2025-05-07,Cancelled,2
9756,1576,2025-12-07,Delivered,3
9757,4670,2025-11-27,Shipped,1
9758,2321,2025-12-17,Shipped,1
9759,3394,2025-12-22,Processing,1
9760,2171,2025-03-29,Delivered,2
9761,602,2026-01-20,Delivered,4
9762,329,2025-09-21,Processing,2
9763,615,2026-02-25,Delivered,3
9764,3035,2024-07-29,Delivered,2
9765,723,2026-06-22,Processing,5
9766,4208,2026-05-21,Cancelled,5
9767,2593,2025-08-16,Delivered,4
9768,3402,2025-12-03,Delivered,4
9769,3645,2025-11-16,Processing,1
9770,2190,2026-04-06,Delivered,3
9771,4280,2026-03-04,Shipped,3
9772,590,2024-11-29,Processing,4
9773,173,2026-06-09,Processing,1
9774,2178,2026-02-18,Shipped,4
9775,3885,2024-09-23,Delivered,2
9776,533,2026-04-27,Processing,2
9777,4423,2024-08-30,Cancelled,1
9778,858,2025-11-17,Processing,1
9779,963,2025-02-06,Delivered,4
9780,1427,2026-02-26,Cancelled,1
9781,2098,2025-12-24,Shipped,3
9782,1580,2025-12-13,Processing,1
9783,293,2026-05-05,Cancelled,1
9784,3456,2026-05-06,Processing,1
9785,2087,2025-03-29,Cancelled,2
9786,2602,2025-07-15,Processing,2
9787,996,2024-11-10,Delivered,4
9788,1639,2025-07-04,Cancelled,1
9789,1532,2025-09-21,Shipped,1
9790,3594,2024-12-27,Shipped,3
9791,261,2025-11-03,Processing,3
9792,1449,2026-01-23,Processing,1
9793,4496,2025-01-28,Cancelled,1
9794,4995,2026-06-21,Cancelled,5
9795,1052,2024-10-22,Processing,2
9796,1924,2026-02-28,Cancelled,1
9797,813,2025-11-25,Delivered,5
9798,4712,2025-05-04,Shipped,1
9799,4840,2025-07-11,Delivered,3
9800,483,2025-04-30,Delivered,5
9801,4138,2025-04-02,Delivered,2
9802,3701,2024-08-03,Delivered,5
9803,1112,2025-04-22,Shipped,5
9804,4267,2025-09-12,Cancelled,3
9805,630,2025-02-14,Processing,5
9806,2105,2026-01-05,Shipped,3
9807,2169,2024-10-29,Shipped,3
9808,2710,2024-09-02,Delivered,2
9809,3320,2026-03-19,Cancelled,3
9810,1424,2024-11-11,Cancelled,2
9811,4363,2025-02-15,Cancelled,5
9812,3226,2025-01-13,Cancelled,3
9813,4495,2025-10-08,Delivered,1
9814,308,2025-01-30,Processing,1
9815,1402,2024-12-18,Shipped,4
9816,1216,2026-04-24,Processing,2
9817,158,2024-09-11,Cancelled,4
9818,3857,2024-08-09,Cancelled,5
9819,4233,2025-09-13,Shipped,4
9820,3732,2024-12-15,Cancelled,5
9821,546,2026-02-22,Delivered,4
9822,25,2025-08-24,Shipped,3
9823,441,2026-04-28,Shipped,3
9824,682,2026-06-17,Shipped,2
9825,796,2025-10-16,Processing,4
9826,4722,2024-07-13,Shipped,1
9827,4604,2024-07-05,Shipped,2
9828,3542,2026-03-20,Cancelled,1
9829,3174,2025-09-07,Shipped,1
9830,675,2024-09-11,Cancelled,2
9831,4831,2025-03-13,Processing,1
9832,1151,2025-08-14,Cancelled,4
9833,475,2026-01-01,Cancelled,5
9834,3468,2024-08-12,Delivered,1
9835,164,2025-04-09,Processing,1
9836,1961,2025-06-21,Delivered,5
9837,1479,2024-10-19,Cancelled,4
9838,3961,2024-09-10,Shipped,4
9839,170,2024-12-29,Cancelled,2
9840,1694,2024-07-27,Shipped,5
9841,4879,2025-12-12,Processing,1
9842,3205,2026-01-05,Cancelled,4
9843,4041,2024-12-19,Cancelled,1
9844,2789,2026-05-04,Processing,1
9845,4311,2025-06-08,Delivered,1
9846,2784,2025-04-21,Delivered,5
9847,437,2025-07-16,Shipped,1
9848,3409,2025-07-02,Shipped,3
9849,393,2024-10-12,Delivered,3
9850,3038,2025-05-16,Cancelled,3
9851,2553,2026-06-19,Delivered,5
9852,4702,2026-06-03,Processing,1
9853,1039,2025-03-16,Processing,2
9854,3423,2025-04-07,Delivered,4
9855,395,2026-03-26,Processing,1
9856,1476,2024-12-20,Delivered,4
9857,3269,2025-07-14,Delivered,5
9858,964,2024-07-30,Delivered,3
9859,4396,2024-09-08,Shipped,4
9860,4042,2025-06-17,Processing,5
9861,118,2024-07-07,Shipped,2
9862,768,2025-04-29,Cancelled,4
9863,2287,2026-02-28,Delivered,1
9864,3918,2026-02-23,Cancelled,4
9865,2727,2024-10-12,Processing,1
9866,333,2026-05-14,Processing,2
9867,4045,2026-05-28,Processing,2
9868,862,2025-09-09,Processing,4
9869,2904,2025-05-07,Shipped,2
9870,2640,2026-01-25,Delivered,5
9871,2030,2025-05-17,Cancelled,1
9872,1621,2025-06-28,Delivered,2
9873,3478,2024-10-13,Cancelled,3
9874,4549,2025-04-19,Cancelled,4
9875,2950,2026-06-07,Cancelled,4
9876,3009,2025-04-19,Shipped,3
9877,615,2024-08-21,Processing,2
9878,2120,2024-09-11,Cancelled,3
9879,1655,2025-04-01,Shipped,4
9880,9,2025-04-26,Delivered,2
9881,465,2026-05-22,Cancelled,5
9882,367,2025-09-08,Delivered,2
9883,4036,2025-07-09,Delivered,1
9884,948,2025-03-23,Delivered,2
9885,1174,2026-05-30,Delivered,5
9886,1248,2024-09-16,Shipped,3
9887,794,2026-03-28,Cancelled,1
9888,4893,2024-12-26,Delivered,5
9889,3802,2026-03-05,Processing,4
9890,4262,2024-09-01,Processing,1
9891,3282,2026-06-04,Cancelled,1
9892,4609,2026-05-06,Delivered,4
9893,3247,2025-04-28,Processing,3
9894,2178,2025-09-30,Delivered,3
9895,1830,2025-03-08,Processing,4
9896,614,2025-10-11,Cancelled,2
9897,1026,2025-12-25,Shipped,4
9898,3637,2024-12-10,Shipped,4
9899,858,2025-08-07,Delivered,3
9900,2201,2025-08-13,Delivered,2
9901,3126,2026-05-21,Delivered,2
9902,4287,2026-06-26,Processing,4
9903,2914,2024-12-29,Processing,5
9904,1165,2025-12-26,Delivered,5
9905,4815,2024-09-06,Processing,4
9906,4432,2025-03-20,Cancelled,3
9907,4720,2026-02-12,Shipped,2
9908,4793,2025-08-05,Cancelled,3
9909,2886,2024-11-21,Shipped,5
9910,520,2025-05-06,Delivered,2
9911,1912,2026-01-09,Processing,5
9912,3612,2025-09-26,Cancelled,1
9913,2489,2025-06-19,Processing,3
9914,1834,2025-03-21,Shipped,4
9915,1900,2024-08-18,Cancelled,1
9916,508,2025-06-17,Processing,4
9917,2781,2026-02-08,Shipped,4
9918,4939,2025-12-08,Processing,4
9919,3215,2025-06-09,Shipped,1
9920,4331,2024-09-03,Shipped,3
9921,1473,2025-02-14,Delivered,1
9922,1299,2024-12-08,Processing,5
9923,1360,2024-08-30,Cancelled,5
9924,2801,2025-04-14,Shipped,2
9925,2420,2025-02-09,Cancelled,1
9926,2600,2024-11-21,Delivered,2
9927,913,2024-09-04,Cancelled,4
9928,3304,2024-10-14,Delivered,5
9929,4986,2025-04-11,Cancelled,1
9930,727,2025-12-05,Delivered,4
9931,3500,2024-08-10,Processing,5
9932,3652,2025-10-10,Shipped,3
9933,1061,2026-04-26,Processing,4
9934,2954,2024-07-16,Shipped,5
9935,1791,2025-07-16,Processing,3
9936,341,2026-02-07,Processing,3
9937,2759,2024-08-11,Delivered,2
9938,4705,2025-11-30,Cancelled,2
9939,4318,2025-05-02,Shipped,3
9940,3089,2025-11-11,Cancelled,5
9941,186,2025-10-17,Delivered,3
9942,2411,2025-03-11,Cancelled,1
9943,1126,2025-02-28,Cancelled,3
9944,1845,2024-07-05,Shipped,5
9945,1827,2024-12-20,Delivered,3
9946,1650,2024-08-19,Delivered,4
9947,137,2025-12-22,Cancelled,5
9948,856,2025-02-07,Delivered,3
9949,4317,2025-01-12,Cancelled,5
9950,3481,2026-03-23,Delivered,1
9951,2941,2024-10-16,Delivered,5
9952,1851,2025-02-11,Shipped,3
9953,2612,2025-11-07,Delivered,2
9954,4966,2024-07-03,Shipped,5
9955,2061,2025-03-18,Processing,3
9956,713,2025-10-30,Shipped,2
9957,4065,2024-10-03,Delivered,3
9958,4026,2024-11-07,Processing,2
9959,2868,2026-04-04,Delivered,4
9960,2528,2025-06-14,Shipped,5
9961,1089,2026-05-10,Delivered,2
9962,4873,2024-08-24,Processing,1
9963,455,2025-12-25,Cancelled,5
9964,3505,2025-05-26,Cancelled,4
9965,2728,2026-04-15,Processing,1
9966,284,2024-08-25,Processing,2
9967,2611,2024-09-12,Cancelled,4
9968,489,2025-11-01,Shipped,4
9969,3706,2025-02-14,Shipped,2
9970,3188,2025-11-12,Delivered,3
9971,1481,2026-01-04,Processing,4
9972,2301,2024-11-13,Delivered,3
9973,764,2026-04-02,Cancelled,2
9974,1228,2025-03-19,Processing,4
9975,3406,2026-03-13,Delivered,3
9976,4165,2024-11-09,Shipped,3
9977,1984,2026-05-19,Cancelled,3
9978,4471,2025-05-20,Processing,1
9979,3635,2025-07-30,Shipped,4
9980,2963,2026-01-15,Cancelled,4
9981,1663,2024-12-12,Delivered,4
9982,560,2026-01-21,Processing,4
9983,242,2026-01-30,Delivered,4
9984,2089,2025-10-09,Delivered,5
9985,3096,2025-12-07,Processing,1
9986,494,2025-11-03,Delivered,5
9987,1271,2026-05-01,Processing,4
9988,4185,2025-01-15,Shipped,3
9989,4920,2025-04-22,Cancelled,2
9990,3655,2025-01-09,Shipped,5
